row_id,link_type,url,http,status,final_url
68,orig,https://doi.org/10.1016/j.kint.2022.01.014,200,alive,https://linkinghub.elsevier.com/retrieve/pii/S0085253822000837
68,pubmed,https://pubmed.ncbi.nlm.nih.gov/35120996/,200,alive,https://pubmed.ncbi.nlm.nih.gov/35120996/
68,doi,https://doi.org/10.1016/j.kint.2022.01.014,200,alive,https://linkinghub.elsevier.com/retrieve/pii/S0085253822000837
69,orig,https://www.nature.com/articles/s41467-022-29143-5,200,alive,https://www.nature.com/articles/s41467-022-29143-5?error=cookies_not_supported&code=f555d824-f242-4339-9a89-d23f7b9ae922
69,orig,https://www.medrxiv.org/content/10.1101/2021.10.19.21265094v1,200,alive,https://www.medrxiv.org/content/10.1101/2021.10.19.21265094v1
69,pubmed,https://pubmed.ncbi.nlm.nih.gov/35347128/,200,alive,https://pubmed.ncbi.nlm.nih.gov/35347128/
69,doi,https://doi.org/10.1038/s41467-022-29143-5,200,alive,https://www.nature.com/articles/s41467-022-29143-5?error=cookies_not_supported&code=525a34e2-17a8-4b2d-8dc6-05b30dee1d36
70,orig,https://www.frontiersin.org/articles/10.3389/fgene.2022.814412/full,200,alive,https://www.frontiersin.org/journals/genetics/articles/10.3389/fgene.2022.814412/full
70,doi,https://doi.org/10.3389/fgene.2022.814412,200,alive,https://www.frontiersin.org/journals/genetics/articles/10.3389/fgene.2022.814412/full
71,orig,https://www.biorxiv.org/content/10.1101/2022.04.02.486791v1,403,blocked,https://www.biorxiv.org/content/10.1101/2022.04.02.486791v1
71,doi,https://doi.org/10.1101/2022.04.02.486791,403,blocked,https://www.biorxiv.org/lookup/doi/10.1101/2022.04.02.486791
72,orig,https://www.sciencedirect.com/science/article/pii/S0002929722001574,403,blocked,https://www.sciencedirect.com/science/article/pii/S0002929722001574
73,orig,https://www.mdpi.com/2218-1989/12/6/496,403,blocked,https://www.mdpi.com/2218-1989/12/6/496
73,pubmed,https://pubmed.ncbi.nlm.nih.gov/35736429/,200,alive,https://pubmed.ncbi.nlm.nih.gov/35736429/
73,doi,https://doi.org/10.3390/metabo12060496,403,blocked,https://www.mdpi.com/2218-1989/12/6/496
74,orig,https://www.medrxiv.org/content/10.1101/2022.06.12.22276286v1,200,alive,https://www.medrxiv.org/content/10.1101/2022.06.12.22276286v1
74,doi,https://doi.org/10.1101/2022.06.12.22276286,200,alive,https://www.medrxiv.org/content/10.1101/2022.06.12.22276286v2
75,orig,https://www.mdpi.com/2218-1989/12/7/604,403,blocked,https://www.mdpi.com/2218-1989/12/7/604
75,pubmed,https://pubmed.ncbi.nlm.nih.gov/35888728/,200,alive,https://pubmed.ncbi.nlm.nih.gov/35888728/
75,doi,https://doi.org/10.3390/metabo12070604,403,blocked,https://www.mdpi.com/2218-1989/12/7/604
76,orig,https://www.medrxiv.org/content/10.1101/2022.05.27.22275343v2,200,alive,https://www.medrxiv.org/content/10.1101/2022.05.27.22275343v2
76,doi,https://doi.org/10.1101/2022.05.27.22275343,429,blocked,https://www.medrxiv.org/lookup/doi/10.1101/2022.05.27.22275343
77,orig,https://www.medrxiv.org/content/10.1101/2022.10.20.22281089v1,200,alive,https://www.medrxiv.org/content/10.1101/2022.10.20.22281089v1
77,doi,https://doi.org/10.1101/2022.10.20.22281089,429,blocked,https://www.medrxiv.org/lookup/doi/10.1101/2022.10.20.22281089
78,orig,https://www.nature.com/articles/s41591-022-02046-0,200,alive,https://www.nature.com/articles/s41591-022-02046-0?error=cookies_not_supported&code=5951f87b-bcde-4c1f-bb78-081772746c4b
78,pubmed,https://pubmed.ncbi.nlm.nih.gov/36357675/,200,alive,https://pubmed.ncbi.nlm.nih.gov/36357675/
78,doi,https://doi.org/10.1038/s41591-022-02046-0,200,alive,https://www.nature.com/articles/s41591-022-02046-0?error=cookies_not_supported&code=fd518d3d-c495-4a9c-a70c-95b1f9669359
79,orig,https://www.frontiersin.org/articles/10.3389/fphar.2022.967082/full,200,alive,https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2022.967082/full
79,doi,https://doi.org/10.3389/fphar.2022.967082,200,alive,https://www.frontiersin.org/journals/pharmacology/articles/10.3389/fphar.2022.967082/full
82,orig,https://www.nature.com/articles/s41467-022-32275-3,200,alive,https://www.nature.com/articles/s41467-022-32275-3?error=cookies_not_supported&code=ede3b5cc-e64e-4739-bce8-97365c1751fb
82,pubmed,https://pubmed.ncbi.nlm.nih.gov/35995766/,200,alive,https://pubmed.ncbi.nlm.nih.gov/35995766/
82,doi,https://doi.org/10.1038/s41467-022-32275-3,200,alive,https://www.nature.com/articles/s41467-022-32275-3?error=cookies_not_supported&code=98e58fa5-7a15-4ebb-bdb8-69ef885bab55
83,orig,https://www.jbc.org/article/S0021-9258(22)01149-8/fulltext,403,blocked,https://www.jbc.org/article/S0021-9258(22)01149-8/fulltext
80,orig,https://www.cell.com/iscience/fulltext/S2589-0042(22)02011-9,403,blocked,https://www.cell.com/iscience/fulltext/S2589-0042(22)02011-9
81,orig,https://www.nature.com/articles/s41588-022-01270-1,200,alive,https://www.nature.com/articles/s41588-022-01270-1?error=cookies_not_supported&code=28697bae-0128-47cb-aff1-0801de087efd
81,pubmed,https://pubmed.ncbi.nlm.nih.gov/36635386/,200,alive,https://pubmed.ncbi.nlm.nih.gov/36635386/
81,doi,https://doi.org/10.1038/s41588-022-01270-1,200,alive,https://www.nature.com/articles/s41588-022-01270-1?error=cookies_not_supported&code=e2ebda3d-7be0-445b-9c5e-5f553c552aa3
84,orig,https://onlinelibrary.wiley.com/doi/10.1002/advs.202300148,403,blocked,https://onlinelibrary.wiley.com/doi/10.1002/advs.202300148
84,pubmed,https://pubmed.ncbi.nlm.nih.gov/37013465/,200,alive,https://pubmed.ncbi.nlm.nih.gov/37013465/
84,doi,https://doi.org/10.1002/advs.202300148,403,blocked,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202300148
85,orig,https://www.nature.com/articles/s41588-023-01409-8,200,alive,https://www.nature.com/articles/s41588-023-01409-8?error=cookies_not_supported&code=02fc8a35-19c8-4684-b0ee-23c0d5153042
85,pubmed,https://pubmed.ncbi.nlm.nih.gov/37277652/,200,alive,https://pubmed.ncbi.nlm.nih.gov/37277652/
85,doi,https://doi.org/10.1038/s41588-023-01409-8,200,alive,https://www.nature.com/articles/s41588-023-01409-8?error=cookies_not_supported&code=2343b08b-d22e-4bbd-922e-fa132c59adef
86,orig,https://www.medrxiv.org/content/10.1101/2023.12.20.23300206v1,429,blocked,https://www.medrxiv.org/content/10.1101/2023.12.20.23300206v1
86,doi,https://doi.org/10.1101/2023.12.20.23300206,429,blocked,https://www.medrxiv.org/lookup/doi/10.1101/2023.12.20.23300206
87,orig,https://www.medrxiv.org/content/10.1101/2023.11.26.23299022v1,429,blocked,https://www.medrxiv.org/content/10.1101/2023.11.26.23299022v1
87,doi,https://doi.org/10.1101/2023.11.26.23299022,429,blocked,https://www.medrxiv.org/lookup/doi/10.1101/2023.11.26.23299022
88,orig,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10618167/,200,alive,https://pmc.ncbi.nlm.nih.gov/articles/PMC10618167/
88,pubmed,https://pubmed.ncbi.nlm.nih.gov/37907536/,200,alive,https://pubmed.ncbi.nlm.nih.gov/37907536/
88,doi,https://doi.org/10.1038/s41467-023-42532-8,200,alive,https://www.nature.com/articles/s41467-023-42532-8?error=cookies_not_supported&code=3db90e74-d88f-46b8-aab8-9c495ad1db1e
89,orig,https://www.nature.com/articles/s42003-023-05159-5,200,alive,https://www.nature.com/articles/s42003-023-05159-5?error=cookies_not_supported&code=bb09608d-cdbe-459a-82a4-451c9d68bd8f
89,pubmed,https://pubmed.ncbi.nlm.nih.gov/37524825/,200,alive,https://pubmed.ncbi.nlm.nih.gov/37524825/
89,doi,https://doi.org/10.1038/s42003-023-05159-5,200,alive,https://www.nature.com/articles/s42003-023-05159-5?error=cookies_not_supported&code=2ec44cd6-23f7-4c39-ba0b-9330e61505a3
90,orig,https://doi.org/10.21203/rs.3.rs-2923409/v1,200,alive,https://www.researchsquare.com/article/rs-2923409/v1
90,doi,https://doi.org/10.21203/rs.3.rs-2923409,404,dead,https://doi.org/10.21203/rs.3.rs-2923409
91,orig,https://www.plefa.com/article/S0952-3278(23)00046-7/fulltext,403,blocked,https://www.plefa.com/article/S0952-3278(23)00046-7/fulltext
97,orig,https://www.nature.com/articles/s41467-023-38800-2,200,alive,https://www.nature.com/articles/s41467-023-38800-2?error=cookies_not_supported&code=99429a8e-3f63-401c-9f0e-4e68553feaef
97,pubmed,https://pubmed.ncbi.nlm.nih.gov/37253714/,200,alive,https://pubmed.ncbi.nlm.nih.gov/37253714/
97,doi,https://doi.org/10.1038/s41467-023-38800-2,200,alive,https://www.nature.com/articles/s41467-023-38800-2?error=cookies_not_supported&code=5f392dba-bcbc-4a3c-83fb-d16c128dc585
92,orig,https://journals.lww.com/ccejournal/fulltext/2024/01000/a_genome_wide_association_study_of_serum.9.aspx,403,blocked,https://journals.lww.com/ccejournal/fulltext/2024/01000/a_genome_wide_association_study_of_serum.9.aspx
92,pubmed,https://pubmed.ncbi.nlm.nih.gov/38239409/,200,alive,https://pubmed.ncbi.nlm.nih.gov/38239409/
92,doi,https://doi.org/10.1097/cce.0000000000001030,403,blocked,https://journals.lww.com/10.1097/CCE.0000000000001030
93,orig,https://www.nature.com/articles/s41586-024-07148-y,200,alive,https://www.nature.com/articles/s41586-024-07148-y?error=cookies_not_supported&code=0fa1bcc8-32ad-402c-b6b0-ccfa48d233d7
93,pubmed,https://pubmed.ncbi.nlm.nih.gov/38448586/,200,alive,https://pubmed.ncbi.nlm.nih.gov/38448586/
93,doi,https://doi.org/10.1038/s41586-024-07148-y,200,alive,https://www.nature.com/articles/s41586-024-07148-y?error=cookies_not_supported&code=8119311d-df74-4172-ad85-de0249913823
94,orig,https://www.medrxiv.org/content/10.1101/2024.10.15.24315557v2,429,blocked,https://www.medrxiv.org/content/10.1101/2024.10.15.24315557v2
94,doi,https://doi.org/10.1101/2024.10.15.24315557,429,blocked,https://www.medrxiv.org/lookup/doi/10.1101/2024.10.15.24315557
98,orig,https://www.medrxiv.org/content/10.1101/2024.10.02.24314800v3,429,blocked,https://www.medrxiv.org/content/10.1101/2024.10.02.24314800v3
98,doi,https://doi.org/10.1101/2024.10.02.24314800,429,blocked,https://www.medrxiv.org/lookup/doi/10.1101/2024.10.02.24314800
95,orig,https://www.medrxiv.org/content/10.1101/2025.01.30.25321073v1,429,blocked,https://www.medrxiv.org/content/10.1101/2025.01.30.25321073v1
95,doi,https://doi.org/10.1101/2025.01.30.25321073,429,blocked,https://www.medrxiv.org/lookup/doi/10.1101/2025.01.30.25321073
96,orig,https://www.nature.com/articles/s41467-024-55182-1,200,alive,https://www.nature.com/articles/s41467-024-55182-1?error=cookies_not_supported&code=dbaede08-8dd5-4fb0-af8b-3be90f2d222e
96,pubmed,https://pubmed.ncbi.nlm.nih.gov/39746953/,200,alive,https://pubmed.ncbi.nlm.nih.gov/39746953/
96,doi,https://doi.org/10.1038/s41467-024-55182-1,200,alive,https://www.nature.com/articles/s41467-024-55182-1?error=cookies_not_supported&code=ff558f19-3f76-43f4-9fc1-3c4f50a14902
